Rating,Review,Score,Sentiment
1,if i could give zero stars i would tv showed a day late and i pulled it out of the box set it up then plugged it in and it has no picture just sound,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.296}",neutral
1,im so disappointed in this samsung tv i just got it today and set it up only to find out the smart hub where all the apps are accessed does not work i called samsung customer service about the issue and i was told by a representative that this particular model is faulty where users try to access the smart hub and nothing happens the rep then proceeded to tell me that it is a known issue and their engineers are working on fixing it so i asked how long the issue was known and the rep said for a week he told me i can either return the tv to amazon for a refund or wait until the engineers come up with a solution so i asked him why amazon did not pull this particular model from their inventory and he said he could not comment on that so i have concluded that either amazon knew about the issue and still sold the product as advertised even though the smart features are missing this is considered false advertising and illegal or they didnt know and the fault lies with samsung soley on top of all of that the rep could not give me a time frame for when the issue would be fixed and there is a real possibility it cant be fixed so now i have this basic tv that does none of the things i purchased it for lets just say im livid please people save yourself the time money and frustration and do not buy this model,"{'neg': 0.086, 'neu': 0.83, 'pos': 0.083, 'compound': -0.5849}",negative
1,my first order came smashed up the replacement they sent has dead pixels out of the box to top it all off samsung has enbedded a permanent advertisement in the menu bar you cant hide it to pump the streaming service vudu never used it or heard of it before this,"{'neg': 0.079, 'neu': 0.861, 'pos': 0.061, 'compound': -0.4556}",neutral
1,probably a nice television but not as advertised doesnt look like the picture i contacted amazon to check about the base and despite clear assurances the tv arrived with two little feet and not a central base amazon was gracious about the return,"{'neg': 0.154, 'neu': 0.636, 'pos': 0.21, 'compound': 0.4414}",neutral
1,the picture quality is horrible when you look at it from the side its even worse i feel like im watching an old home movie without the nostalgia the refresh rate is slow and not smooth whatsoever pixilated picture i was expecting so much more from a model but its just a disappointment,"{'neg': 0.158, 'neu': 0.811, 'pos': 0.032, 'compound': -0.7906}",negative
1,sound shuts off every day after playing for hourstook rd party seller a bit to get it settledreturned the tv must say picture was good but def had a problem,"{'neg': 0.108, 'neu': 0.733, 'pos': 0.159, 'compound': -0.09}",neutral
1,apps that are preinstalled do not work i called samsung and they told me it wasnt their fault,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.3089}",neutral
1,do not buy this unit if you plan on standing it on a table with its flimsy unstable legs i had it on a table with my cable box bumped into the table and the television fell over onto the cable box and damaged the televisions screen dont know why samsung went away from the base stands that they use to have,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.6597}",negative
1,i wanted something small n simple the tv is k but the connection to internet suck its either work here n there but majority of the time have no connection everyone else is fine even the smartphones,"{'neg': 0.171, 'neu': 0.772, 'pos': 0.057, 'compound': -0.6652}",negative
1,i recently had lost tvs because of weather conditions in rochester i just moved to a new area in rochester wanted to purchase new tvs and they are working out well so far thank you for your assistance,"{'neg': 0.059, 'neu': 0.817, 'pos': 0.125, 'compound': 0.3774}",neutral
1,had to take it back would not work with my t v nothing else to say,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1,it seems that home depot has not included all the info you need in order for you to get what you pay for choiceit seems that in order to use this home entertainment system on a tv you need to have another piece of equipment an amplifier my interpretation of entry level would mean it is a pug and play system not needing any additional equipmentthat being said i am greatly disappointed as is my son that this in a not out of the box ready speaker system i am returning this and buying one from someone else other than a home improvement store one who deals specifically with electronicssorry hd you will loose me to a specialty store,"{'neg': 0.058, 'neu': 0.855, 'pos': 0.087, 'compound': 0.5584}",positive
1,first i had to wait to have this product shipped to the store near me since that store did not carry them when i finally got the speakers they did not work this item does not include some kind of receiver or remote and if you want to mount the speakers to the wall or hook them up to some stands then you are going to have to purchase special adapters for each speaker that costs about for ea speaker horrible experience so i returned this product and got some klipsch speakers instead and now im happy,"{'neg': 0.035, 'neu': 0.889, 'pos': 0.076, 'compound': 0.4939}",neutral
1,absolute garbage i had the previous sony unit that i purchased from west marine when the blue tooth went out i took it back under warranty and this was supposed to be the upgrade sound settings are all presets and there is no way to customize trebil miss and lows i dont like being forced to listen to their presets my stereo now sounds flat and low no where near the high sound quality should i should be getting i am running marine x and a rockfos inch sub on a jl audio channel marine amp not happy at all,"{'neg': 0.149, 'neu': 0.826, 'pos': 0.025, 'compound': -0.86}",negative
